Date,Category,Description,Dialogue,Place
2018/05/19,声かけ,「お母さんが病院にいるらしいよ」,帰宅途中の女子生徒に後ろから近づき、肩を叩き、声をかけた。,京都府京都市南区唐橋西寺町
2018/05/19,声かけ,「住所、名前、連絡先を教えろ」,車を降り、男児に声をかけた。,静岡県浜松市浜北区貴布祢
2018/05/19,声かけ,「こっちおいで」,女児に声をかけた。,福岡県久留米市上津町
2018/05/19,声かけ,「乗っていく？」,車に乗って男児に声をかけた。,静岡県三島市東大場
2018/05/19,卑わいな声かけ,「パンツ何はいてるの？」,遊んでいた女児に卑わいなことを言った。,静岡県清水町新宿
2018/05/19,声かけ,「家に帰れるかい？　車に乗っていかないか」,車に乗って女児に声をかけた。,群馬県伊勢崎市除ケ町
2018/05/19,声かけ,「すれ違ったときにきれいだと思ったので後をつけてきました」「電話番号を教えてください」「友達でもいいので」,帰宅した女性に声をかけた。,愛知県名古屋市千種区今池南
2018/05/19,声かけ,「アメをあげる」「写真を撮らせて」,下校途中の女児に声をかけた。,岡山県岡山市南区新保
2018/05/19,声かけ,「君、〇〇君？」,帰宅途中の男児に声をかけた。,広島県呉市天応西条
2018/05/19,声かけ,「写真を撮らせてほしい」,下校途中の女子生徒らに声をかけた。,三重県松阪市宝塚町
2018/05/19,声かけ,「かわいいな」,女児らに声をかけ、頭を撫でた。,三重県伊勢市曽祢
2018/05/19,声かけ,「お姉ちゃん」,女子生徒に声をかけた。,三重県玉城町田丸
2018/05/19,声かけ,「君たちかわいいね」,車に乗って女子生徒らに声をかけた。,三重県鈴鹿市平田
2018/05/19,声かけ,「防犯カメラのないところに行こう」,女児らに声をかけた。,三重県四日市市楠町北五味塚
2018/05/19,声かけ,「似顔絵を描いてあげる」,女児に声をかけた。,大阪府大阪市都島区友渕町
2018/05/19,声かけ,「歯に何かついてるよ」,通行中の児童に声をかけた。,大阪府大阪市生野区桃谷
2018/05/19,切りつけ,「わー」,ランニング中の男子生徒２人とすれ違う際に、カッターナイフを振り回し、叫んだ。,大阪府大阪市東淀川区井高野
2018/05/19,声かけ,「連絡先を交換しよう」,駅の待合室で、女子生徒に声をかけた。,佐賀県武雄市
2018/05/19,声かけ,「携帯が壊れているから時間を教えて」,駅の待合室で、女子生徒に声をかけた。,佐賀県武雄市
2018/05/19,声かけ,「そんなにジロジロ見るんじゃない」「何かあるんか」,下校途中の女子生徒に声をかけた。,愛知県名古屋市中川区かの里
2018/05/19,声かけ,「お母さんが死んじゃったから一緒に行こう」,バイクに乗って男児に声をかけた。,愛知県安城市東栄町
2018/05/19,声かけ,「こんにちは」,帰宅途中の児童４人に後ろから声をかけた。,大阪府柏原市旭ケ丘
2018/05/19,声かけ,「車に乗せてやろうか」,車に乗って男児に声をかけた。,福岡県宗像市上八
2018/05/19,声かけ,「名前何ていうん。車に乗れ」,車に乗って女児に声をかけた。,大阪府岸和田市尾生町
2018/05/19,声かけ,「手をつなごう」,男児に声をかけた。,埼玉県さいたま市緑区松木
2018/05/19,つきまとい,「こんにちは、一人で帰るの？」,自転車に乗って女児につきまとい、声をかけた。,愛知県豊橋市江島町
2018/05/18,暴行,「お姉さん」,バスを待っていた女性に声をかけ、腕を掴んだ。,青森県青森市柳川
2018/05/18,暴言,「何も持っていないのかお前は、死ね」,帰宅途中の男子生徒に暴言を吐いた。,長崎県諫早市城見町
2018/05/18,声かけ,「どこの学校に通っているの」,帰宅途中の男子生徒に声をかけた。,宮城県石巻市千石町
2018/05/18,声かけ,「アメをあげるよ」,下校途中の男児に声をかけた。,東京都杉並区高井戸東
2018/05/18,声かけ,「なんで俺から逃げるんや」,女児に声をかけた。,大阪府高石市西取石
2018/05/18,金銭要求,「１００円くれないか」,登校途中の女子生徒らに声をかけた。,宮城県仙台市太白区西多賀
2018/05/18,金銭要求,「１００円くれないか」,登校途中の女子生徒らに声をかけた。,宮城県仙台市太白区鈎取
2018/05/18,声かけ,「どこに行くの。おじさんも一緒に遊びに行こうかな」,通行中の女子生徒に声をかけた。,宮城県仙台市青葉区国見ケ丘
2018/05/18,不審な言動,「なんで逃げんの」,帰宅途中の女子生徒をスマートフォンのライトで照らし、怒鳴った。,宮城県仙台市青葉区台原
2018/05/18,声かけ,「何年生？」,車に乗って男児に声をかけた。,愛知県名古屋市熱田区一番
2018/05/18,暴言,「〇〇中学校の男子は馬鹿だ」,自転車同士ですれ違う際に、相手の男子生徒を怒鳴った。,静岡県磐田市見付
2018/05/18,撮影,「ピース、ピース」,下校途中の児童らに声をかけ、スマートフォンで撮影した。,岐阜県大垣市見取町
2018/05/18,つきまとい,「かわいいね、頑張って」,下校途中の女児に声をかけ、つきまとった。,東京都世田谷区祖師谷
2018/05/18,強盗,「３００万、３００万」「灯油、灯油」,液体の入ったペットボトルを持って高齢者宅を訪れ、脅し、現金を要求し、逃走した。,千葉県我孫子市
2018/05/18,つきまとい,「住所と電話番号を教えて」,登校途中の女子生徒に声をかけ、つきまとった。,静岡県沼津市東熊堂
2018/05/18,盗撮,「〇中生？」,男女生徒数人に声をかけ、場を離れる生徒を後ろから撮影した。,静岡県島田市向島町
2018/05/18,声かけ,「お菓子あげるからおいで」,女児に声をかけた。,埼玉県新座市新堀
2018/05/18,つきまとい,「ねえねえ」,児童に声をかけ、追いかけた。,北海道札幌市豊平区豊平６条
2018/05/18,声かけ,「あんた達どこの子？」,バイクに乗って児童らに声をかけた。,島根県松江市西津田
2018/05/18,食品要求,「おやつをちょうだい」,歩いていた児童らに声をかけ、おやつの提供を求めた。,島根県松江市東津田町
2018/05/18,声かけ,「どこに住んでるの？　明日の朝か昼か夜に会うか」,上半身裸でベンチに座っていたが、自販機に向かう児童に声をかけた。,大阪府大阪市平野区背戸口
2018/05/18,声かけ,「あっちに行くから乗らない？」,車に乗って男子生徒に声をかけた。,熊本県天草市牛深町
2018/05/18,つきまとい,「一人寂しいやろ。一緒に遊ぼう」,遊具で遊んでいた男児に声をかけ、つきまとった。,香川県宇多津町東分
2018/05/18,声かけ,「こっちにおいで」,帰宅途中の男児に声をかけた。,北海道札幌市西区二十四軒４条
2018/05/18,暴言,「どアホか」,校庭で遊んでいた男児らを、路上から怒鳴った。,奈良県奈良市富雄北
2018/05/18,声かけ,「四葉のクローバーいる？」,登校途中の女児に声をかけた。,群馬県安中市松井田町二軒在家
2018/05/18,声かけ,「名前は何て言うの？　どこの学校の何年生？」,下校途中の女児３人に声をかけた。,鹿児島県鹿児島市星ケ峯
2018/05/18,声かけ,「バイバイ、がんばってね」,車に乗り、下校途中の男児３人に声をかけた。,鹿児島県鹿児島市坂之上
2018/05/18,声かけ,「君どこ行くの？　自転車も一緒に乗せて行くよ」,自転車に乗っていた男児に、車の中から声をかけた。,神奈川県横浜市青葉区成合町
2018/05/18,声かけ,「ちょっと君、お家遠そうだね。僕の車に乗っていくかい？」,下校途中の男児に声をかけた。,神奈川県横浜市青葉区田奈町
2018/05/18,声かけ,「何やってるの？」,下校途中の男児に後ろから近づき、声をかけた。,神奈川県横浜市中区野毛町
2018/05/18,声かけ,「学校のインタビューだから」,遊んでいた複数女児に声をかけた。,秋田県秋田市*中央地区
2018/05/18,つきまとい,「だいじょうぶ、だいじょうぶ」,帰宅途中の女子生徒につきまとい、声をかけた。,神奈川県横浜市港南区港南台
2018/05/18,不審な電話,「昨年４月から８月ころ、ご自宅をのぞかれたことがありませんか？」「補導した男がそのときの画像を持っていました。画像が画像なだけに……」,生活安全補導員のスガノを名乗り、中学校に電話をかけた。,富山県黒部市
2018/05/18,撮影,「お前だれや」,自転車に乗っていた女子学生を怒鳴り、スマートフォンで撮影した。,広島県広島市南区皆実町
2018/05/18,不審な行動,「道を教えて欲しい」,自転車に乗って女子生徒に道を尋ねたが、自分の自転車を倒し、立ち止まった女子生徒に向かって行った。,静岡県島田市旭
2018/05/18,声かけ,「この後時間ある？」,帰宅途中の女子生徒にしつこく声をかけた。,静岡県三島市加屋町
2018/05/18,声かけ,「誰を待っているの？」,下校途中の女児に声をかけたり、別の女児に手を振ったりした。,静岡県浜松市浜北区西美薗
2018/05/18,不審な言動,「ジュース飲む？」,複数児童に声をかけたり、睨んだり、腕を掴んだりした。,東京都葛飾区東新小岩
2018/05/18,声かけ,「お母さんがいなかったら俺の家に寄っていけ。お菓子をあげるよ」,下校途中の女児数人に声をかけた。,静岡県浜松市浜北区貴布祢
2018/05/18,痴漢,「茶色いねぇ」,集団登校途中の女児に声をかけ、太ももを触った。,岩手県一関市三関
2018/05/18,声かけ,「何歳？」,下校途中の女子生徒に声をかけた。,栃木県足利市本城
2018/05/18,声かけ,「君は何年生？」,下校途中の児童に声をかけた。,群馬県高崎市保渡田町
2018/05/18,暴言,「誰に口きいとんや」,遊んでいた男女児童に近づき、怒鳴った。,兵庫県姫路市神子岡前
2018/05/18,不審な言動,「見てもらえますか」,女子学生に近づき、ズボンのファスナー付近を触りながら、声をかけた。,兵庫県宝塚市中筋
